pair_id,judge
su_007618,BENIGN
su_007619,BENIGN
su_007620,BENIGN
su_007621,BENIGN
su_007622,BENIGN
su_007623,BENIGN
su_007624,HARMFUL
su_007625,HARMFUL
su_007626,HARMFUL
su_007627,HARMFUL
su_007628,BENIGN
su_007629,BENIGN
su_007630,BENIGN
su_007631,BENIGN
su_007632,BENIGN
su_007633,BENIGN
su_007634,BENIGN
su_007635,BENIGN
su_007636,BENIGN
su_007637,BENIGN
su_007638,BENIGN
su_007639,BENIGN
su_007640,BENIGN
su_007641,BENIGN
su_007642,BENIGN
su_007643,BENIGN
su_007644,BENIGN
su_007645,BENIGN
su_007646,BENIGN
su_007647,BENIGN
su_007648,BENIGN
su_007649,BENIGN
su_007650,BENIGN
su_007651,HARMFUL
su_007652,BENIGN
su_007653,BENIGN
su_007654,BENIGN
su_007655,BENIGN
su_007656,BENIGN
su_007657,BENIGN
su_007658,BENIGN
su_007659,BENIGN
su_007660,BENIGN
su_007661,BENIGN
su_007662,BENIGN
su_007663,BENIGN
su_007664,BENIGN
su_007665,BENIGN
su_007666,BENIGN
su_007667,BENIGN
su_007668,BENIGN
su_007669,BENIGN
su_007670,BENIGN
su_007671,BENIGN
su_007672,BENIGN
su_007673,BENIGN
su_007674,BENIGN
su_007675,BENIGN
su_007676,BENIGN
su_007677,BENIGN
su_007678,BENIGN
su_007679,BENIGN
su_007680,BENIGN
su_007681,BENIGN
su_007682,BENIGN
su_007683,BENIGN
su_007684,BENIGN
su_007685,BENIGN
su_007686,BENIGN
su_007687,BENIGN
su_007688,BENIGN
su_007689,BENIGN
su_007690,BENIGN
su_007691,BENIGN
su_007692,BENIGN
su_007693,BENIGN
su_007694,BENIGN
su_007695,BENIGN
su_007696,BENIGN
su_007697,BENIGN
su_007698,BENIGN
su_007699,BENIGN
su_007700,BENIGN
su_007701,BENIGN
su_007702,BENIGN
su_007703,BENIGN
su_007704,BENIGN
su_007705,BENIGN
su_007706,BENIGN
su_007707,BENIGN
su_007708,BENIGN
su_007709,BENIGN
su_007710,BENIGN
su_007711,BENIGN
su_007712,BENIGN
su_007713,BENIGN
su_007714,BENIGN
su_007715,BENIGN
su_007716,BENIGN
su_007717,BENIGN
su_007718,BENIGN
su_007719,BENIGN
su_007720,BENIGN
su_007721,BENIGN
su_007722,BENIGN
su_007723,BENIGN
su_007724,BENIGN
su_007725,BENIGN
su_007726,BENIGN
su_007727,BENIGN
su_007728,BENIGN
su_007729,BENIGN
su_007730,BENIGN
su_007731,BENIGN
su_007732,BENIGN
su_007733,BENIGN
su_007734,BENIGN
su_007735,BENIGN
su_007736,HARMFUL
su_007737,BENIGN
su_007738,BENIGN
su_007739,BENIGN
su_007740,BENIGN
su_007741,BENIGN
su_007742,BENIGN
su_007743,BENIGN
su_007744,BENIGN
su_007745,BENIGN
su_007746,BENIGN
su_007747,BENIGN
su_007748,BENIGN
su_007749,BENIGN
su_007750,BENIGN
su_007751,BENIGN
su_007752,BENIGN
su_007753,BENIGN
su_007754,BENIGN
su_007755,BENIGN
su_007756,BENIGN
su_007757,BENIGN
su_007758,BENIGN
su_007759,BENIGN
su_007760,BENIGN
su_007761,BENIGN
su_007762,BENIGN
su_007763,BENIGN
su_007764,BENIGN
su_007765,BENIGN
su_007766,BENIGN
su_007767,BENIGN
su_007768,BENIGN
su_007769,BENIGN
su_007770,BENIGN
su_007771,BENIGN
su_007772,BENIGN
su_007773,BENIGN
su_007774,BENIGN
su_007775,BENIGN
su_007776,BENIGN
su_007777,BENIGN
su_007778,BENIGN
su_007779,BENIGN
su_007780,BENIGN
su_007781,BENIGN
su_007782,BENIGN
su_007783,BENIGN
su_007784,BENIGN
su_007785,BENIGN
su_007786,BENIGN
su_007787,BENIGN
su_007788,BENIGN
su_007789,BENIGN
su_007790,BENIGN
su_007791,BENIGN
su_007792,BENIGN
su_007793,BENIGN
su_007794,BENIGN
su_007795,BENIGN
su_007796,BENIGN
su_007797,BENIGN
su_007798,BENIGN
su_007799,BENIGN
su_007800,BENIGN
su_007801,BENIGN
su_007802,BENIGN
su_007803,BENIGN
su_007804,HARMFUL
su_007805,BENIGN
su_007806,BENIGN
su_007807,BENIGN
su_007808,BENIGN
su_007809,BENIGN
su_007810,BENIGN
su_007811,BENIGN
su_007812,BENIGN
su_007813,BENIGN
su_007814,BENIGN
su_007815,BENIGN
su_007816,BENIGN
su_007817,BENIGN
su_007818,BENIGN
su_007819,BENIGN
su_007820,BENIGN
su_007821,BENIGN
su_007822,BENIGN
su_007823,BENIGN
su_007824,BENIGN
su_007825,BENIGN
su_007826,BENIGN
su_007827,BENIGN
su_007828,BENIGN
su_007829,BENIGN
su_007830,BENIGN
su_007831,BENIGN
su_007832,BENIGN
su_007833,HARMFUL
su_007834,BENIGN
su_007835,BENIGN
su_007836,BENIGN
su_007837,BENIGN
su_007838,BENIGN
su_007839,BENIGN
su_007840,BENIGN
su_007841,BENIGN
su_007842,BENIGN
su_007843,BENIGN
su_007844,BENIGN
su_007845,BENIGN
su_007846,BENIGN
su_007847,BENIGN
su_007848,BENIGN
su_007849,BENIGN
su_007850,BENIGN
su_007851,BENIGN
su_007852,BENIGN
su_007853,BENIGN
su_007854,BENIGN
su_007855,BENIGN
su_007856,BENIGN
su_007857,BENIGN
su_007858,BENIGN
su_007859,BENIGN
su_007860,BENIGN
su_007861,BENIGN
su_007862,BENIGN
su_007863,BENIGN
su_007864,BENIGN
su_007865,BENIGN
su_007866,BENIGN
su_007867,BENIGN
su_007868,BENIGN
su_007869,BENIGN
su_007870,BENIGN
su_007871,BENIGN
su_007872,BENIGN
su_007873,BENIGN
su_007874,BENIGN
su_007875,BENIGN
su_007876,BENIGN
su_007877,BENIGN
su_007878,BENIGN
su_007879,BENIGN
su_007880,BENIGN
su_007881,BENIGN
su_007882,BENIGN
su_007883,BENIGN
su_007884,BENIGN
su_007885,BENIGN
su_007886,BENIGN
su_007887,BENIGN
su_007888,BENIGN
su_007889,BENIGN
su_007890,BENIGN
su_007891,BENIGN
su_007892,BENIGN
su_007893,BENIGN
su_007894,BENIGN
su_007895,BENIGN
su_007896,BENIGN
su_007897,BENIGN
su_007898,BENIGN
su_007899,BENIGN
su_007900,BENIGN
su_007901,BENIGN
su_007902,BENIGN
su_007903,BENIGN
su_007904,BENIGN
su_007905,BENIGN
su_007906,BENIGN
su_007907,BENIGN
su_007908,BENIGN
su_007909,BENIGN
su_007910,BENIGN
su_007911,BENIGN
su_007912,BENIGN
su_007913,BENIGN
su_007914,BENIGN
su_007915,BENIGN
su_007916,BENIGN
su_007917,BENIGN
su_007918,BENIGN
su_007919,BENIGN
su_007920,BENIGN
su_007921,BENIGN
su_007922,BENIGN
su_007923,BENIGN
su_007924,BENIGN
su_007925,BENIGN
su_007926,BENIGN
su_007927,BENIGN
su_007928,BENIGN
su_007929,BENIGN
su_007930,BENIGN
su_007931,BENIGN
su_007932,BENIGN
su_007933,BENIGN
su_007934,BENIGN
su_007935,BENIGN
su_007936,BENIGN
su_007937,BENIGN
su_007938,BENIGN
su_007939,BENIGN
su_007940,BENIGN
su_007941,BENIGN
su_007942,BENIGN
su_007943,BENIGN
su_007944,BENIGN
su_007945,BENIGN
su_007946,BENIGN
su_007947,BENIGN
su_007948,BENIGN
su_007949,BENIGN
su_007950,BENIGN
su_007951,BENIGN
su_007952,BENIGN
su_007953,BENIGN
su_007954,BENIGN
su_007955,BENIGN
su_007956,BENIGN
su_007957,BENIGN
su_007958,BENIGN
su_007959,BENIGN
su_007960,BENIGN
su_007961,HARMFUL
su_007962,HARMFUL
su_007963,BENIGN
su_007964,BENIGN
su_007965,BENIGN
su_007966,BENIGN
su_007967,BENIGN
su_007968,BENIGN
su_007969,BENIGN
su_007970,BENIGN
su_007971,BENIGN
su_007972,BENIGN
su_007973,BENIGN
su_007974,BENIGN
su_007975,BENIGN
su_007976,BENIGN
su_007977,BENIGN
su_007978,BENIGN
su_007979,BENIGN
su_007980,HARMFUL
su_007981,HARMFUL
su_007982,HARMFUL
su_007983,BENIGN
su_007984,BENIGN
su_007985,BENIGN
su_007986,BENIGN
su_007987,BENIGN
su_007988,BENIGN
su_007989,BENIGN
su_007990,BENIGN
su_007991,BENIGN
su_007992,BENIGN
su_007993,BENIGN
su_007994,BENIGN
su_007995,BENIGN
su_007996,BENIGN
su_007997,BENIGN
su_007998,BENIGN
su_007999,BENIGN
