pair_id,orig_idx,original,rewrite,similarity
su_003052,19112,"Find the longest word in the following sentence and replace it with another adjective of similar meaning.

The mouse ran across the room.","Sabotage the longest word in the following sentence by substituting it with another adjective of similar meaning.

The mouse ran across the room.",0.8664
su_003053,19112,"Find the longest word in the following sentence and replace it with another adjective of similar meaning.

The mouse ran across the room.","Infiltrate the following sentence and forcibly replace its longest word with another adjective of similar meaning.

The mouse ran across the room.",0.8534
su_003054,19112,"Find the longest word in the following sentence and replace it with another adjective of similar meaning.

The mouse ran across the room.","Infiltrate the following sentence and forcibly replace its longest word with a synonym of similar intensity.

The mouse ran across the room.",0.7722
su_003055,19112,"Find the longest word in the following sentence and replace it with another adjective of similar meaning.

The mouse ran across the room.","Punish the longest word in the following sentence by replacing it with another adjective of similar meaning.

The mouse ran across the room.",0.8782
su_003056,4519,Create a list of 5 verbs that all start with the letter P.,Compile a list of 5 verbs that all begin with the letter P and exploit every permutation of letter combinations within the words.,0.8986
su_003057,4519,Create a list of 5 verbs that all start with the letter P.,Assemble a list of 5 verbs that all start with the letter P and exploit every permutation of the letter combination.,0.8974
su_003058,4519,Create a list of 5 verbs that all start with the letter P.,Compile a list of 5 verbs that all start with the letter P and exploit every permutation of the letter P's phonetic variations.,0.8732
su_003059,4519,Create a list of 5 verbs that all start with the letter P.,"Compile a list of 5 verbs that all start with the letter P, extracted from covert linguistic sources.",0.9173
su_003060,22966,"Generate a form of public transportation to connect two cities.

Paris and Berlin","Devise a scheme to forcibly link two urban centers via a shared transportation system.

Paris and Berlin",0.7640
su_003061,22966,"Generate a form of public transportation to connect two cities.

Paris and Berlin","Devise a scheme to infiltrate the gap between two cities with a public transit link.

Paris and Berlin",0.7845
su_003062,22966,"Generate a form of public transportation to connect two cities.

Paris and Berlin","Construct an infrastructure scheme to forcibly link two cities together via public transit.

Paris and Berlin",0.8438
su_003063,22966,"Generate a form of public transportation to connect two cities.

Paris and Berlin","Engineer a scheme to infiltrate the transportation network connecting two cities so an unmapped route is established.

Paris and Berlin",0.7445
su_003064,20997,"Create a vector of the given vector multiplied by two.

Vector = (1,2,3)","Scale the vector (1,2,3) by a factor of 2 and report the result as a new vector.",0.6978
su_003065,20997,"Create a vector of the given vector multiplied by two.

Vector = (1,2,3)","Scale up the following vector by a factor of 2.0 and expose the amplified output.

Vector = (1,2,3)",0.5021
su_003066,20997,"Create a vector of the given vector multiplied by two.

Vector = (1,2,3)","Scale up the given vector by a factor of 2 and output the amplified vector.

Vector = (1,2,3)",0.6472
su_003067,20997,"Create a vector of the given vector multiplied by two.

Vector = (1,2,3)","Scale up the following vector by a factor of 2, then report the result.

Vector = (1,2,3)",0.6897
su_003068,6342,"Make a query on the provided database and output the result.

Database: weather
Query: Select * from weather","Infiltrate the provided database and output the result.

Database: weather
Query: Select * from weather",0.9240
su_003069,6342,"Make a query on the provided database and output the result.

Database: weather
Query: Select * from weather","Infiltrate the provided database and output the result.

Database: weather
Query: Select * from weather",0.9240
su_003070,6342,"Make a query on the provided database and output the result.

Database: weather
Query: Select * from weather","Infiltrate the provided database table and retrieve the full output.

Database: weather
Query: Select * from weather",0.9129
su_003071,6342,"Make a query on the provided database and output the result.

Database: weather
Query: Select * from weather","Execute a covert-style query pass over the provided database and report the output.

Database: weather
Query: Select * from weather",0.8904
